"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/08/2022 23:15 - 03/08/2022 23:30","BZN|NL","12489.20","13094.23"
"03/08/2022 23:30 - 03/08/2022 23:45","BZN|NL","12275.62","12945.22"
"03/08/2022 23:45 - 04/08/2022 00:00","BZN|NL","12072.79","12732.77"
"04/08/2022 00:00 - 04/08/2022 00:15","BZN|NL","11870.30","12570.48"
"04/08/2022 00:15 - 04/08/2022 00:30","BZN|NL","11746.83","12468.27"
"04/08/2022 00:30 - 04/08/2022 00:45","BZN|NL","11593.77","12336.30"
"04/08/2022 00:45 - 04/08/2022 01:00","BZN|NL","11419.06","12162.97"
"04/08/2022 01:00 - 04/08/2022 01:15","BZN|NL","11340.75","12039.85"
"04/08/2022 01:15 - 04/08/2022 01:30","BZN|NL","11284.89","11940.40"
"04/08/2022 01:30 - 04/08/2022 01:45","BZN|NL","11163.54","11856.32"
"04/08/2022 01:45 - 04/08/2022 02:00","BZN|NL","11034.61","11771.22"
"04/08/2022 02:00 - 04/08/2022 02:15","BZN|NL","11028.13","11703.99"
"04/08/2022 02:15 - 04/08/2022 02:30","BZN|NL","10965.75","11654.00"
"04/08/2022 02:30 - 04/08/2022 02:45","BZN|NL","10887.85","11616.62"
"04/08/2022 02:45 - 04/08/2022 03:00","BZN|NL","10840.15","11571.15"
"04/08/2022 03:00 - 04/08/2022 03:15","BZN|NL","10860.31","11545.06"
"04/08/2022 03:15 - 04/08/2022 03:30","BZN|NL","10826.61","11504.32"
"04/08/2022 03:30 - 04/08/2022 03:45","BZN|NL","10805.40","11470.83"
"04/08/2022 03:45 - 04/08/2022 04:00","BZN|NL","10793.87","11458.11"
"04/08/2022 04:00 - 04/08/2022 04:15","BZN|NL","10799.75","11461.68"
"04/08/2022 04:15 - 04/08/2022 04:30","BZN|NL","10784.74","11455.97"
"04/08/2022 04:30 - 04/08/2022 04:45","BZN|NL","10783.69","11437.49"
"04/08/2022 04:45 - 04/08/2022 05:00","BZN|NL","10769.83","11461.32"
"04/08/2022 05:00 - 04/08/2022 05:15","BZN|NL","10819.53","11505.42"
"04/08/2022 05:15 - 04/08/2022 05:30","BZN|NL","10877.56","11529.10"
"04/08/2022 05:30 - 04/08/2022 05:45","BZN|NL","10972.59","11550.85"
"04/08/2022 05:45 - 04/08/2022 06:00","BZN|NL","10966.35","11582.22"
"04/08/2022 06:00 - 04/08/2022 06:15","BZN|NL","11065.91","11614.34"
"04/08/2022 06:15 - 04/08/2022 06:30","BZN|NL","11188.25","11685.08"
"04/08/2022 06:30 - 04/08/2022 06:45","BZN|NL","11220.64","11759.92"
"04/08/2022 06:45 - 04/08/2022 07:00","BZN|NL","11247.22","11814.10"
"04/08/2022 07:00 - 04/08/2022 07:15","BZN|NL","11411.57","11894.19"
"04/08/2022 07:15 - 04/08/2022 07:30","BZN|NL","11531.23","11953.25"
"04/08/2022 07:30 - 04/08/2022 07:45","BZN|NL","11587.03","11971.59"
"04/08/2022 07:45 - 04/08/2022 08:00","BZN|NL","11601.15","11950.74"
"04/08/2022 08:00 - 04/08/2022 08:15","BZN|NL","11609.34","11907.37"
"04/08/2022 08:15 - 04/08/2022 08:30","BZN|NL","11583.66","11904.66"
"04/08/2022 08:30 - 04/08/2022 08:45","BZN|NL","11486.31","11871.46"
"04/08/2022 08:45 - 04/08/2022 09:00","BZN|NL","11446.27","11746.87"
"04/08/2022 09:00 - 04/08/2022 09:15","BZN|NL","11418.69","11580.92"
"04/08/2022 09:15 - 04/08/2022 09:30","BZN|NL","11258.36","11419.51"
"04/08/2022 09:30 - 04/08/2022 09:45","BZN|NL","11073.04","11304.69"
"04/08/2022 09:45 - 04/08/2022 10:00","BZN|NL","10832.27","11064.74"
"04/08/2022 10:00 - 04/08/2022 10:15","BZN|NL","10600.90","10917.38"
"04/08/2022 10:15 - 04/08/2022 10:30","BZN|NL","10379.60","10800.05"
"04/08/2022 10:30 - 04/08/2022 10:45","BZN|NL","10230.32","10576.49"
"04/08/2022 10:45 - 04/08/2022 11:00","BZN|NL","10129.81","10365.90"
"04/08/2022 11:00 - 04/08/2022 11:15","BZN|NL","10224.39","10231.53"
"04/08/2022 11:15 - 04/08/2022 11:30","BZN|NL","10460.30","10081.25"
"04/08/2022 11:30 - 04/08/2022 11:45","BZN|NL","10753.83","10048.49"
"04/08/2022 11:45 - 04/08/2022 12:00","BZN|NL","11047.96","10057.99"
"04/08/2022 12:00 - 04/08/2022 12:15","BZN|NL","11209.74","10026.85"
"04/08/2022 12:15 - 04/08/2022 12:30","BZN|NL","11311.15","9998.18"
"04/08/2022 12:30 - 04/08/2022 12:45","BZN|NL","11212.19","9956.44"
"04/08/2022 12:45 - 04/08/2022 13:00","BZN|NL","10970.53","9925.71"
"04/08/2022 13:00 - 04/08/2022 13:15","BZN|NL","10779.73","9943.86"
"04/08/2022 13:15 - 04/08/2022 13:30","BZN|NL","10495.72","9897.89"
"04/08/2022 13:30 - 04/08/2022 13:45","BZN|NL","10271.19","9856.38"
"04/08/2022 13:45 - 04/08/2022 14:00","BZN|NL","10153.82","9771.68"
"04/08/2022 14:00 - 04/08/2022 14:15","BZN|NL","9920.51","9681.61"
"04/08/2022 14:15 - 04/08/2022 14:30","BZN|NL","9728.79","9612.67"
"04/08/2022 14:30 - 04/08/2022 14:45","BZN|NL","9645.32","9637.54"
"04/08/2022 14:45 - 04/08/2022 15:00","BZN|NL","9627.18","9737.31"
"04/08/2022 15:00 - 04/08/2022 15:15","BZN|NL","9555.12","9894.09"
"04/08/2022 15:15 - 04/08/2022 15:30","BZN|NL","9533.46","10061.75"
"04/08/2022 15:30 - 04/08/2022 15:45","BZN|NL","9582.86","10196.09"
"04/08/2022 15:45 - 04/08/2022 16:00","BZN|NL","9716.56","10251.08"
"04/08/2022 16:00 - 04/08/2022 16:15","BZN|NL","9908.89","10303.94"
"04/08/2022 16:15 - 04/08/2022 16:30","BZN|NL","10053.35","10347.66"
"04/08/2022 16:30 - 04/08/2022 16:45","BZN|NL","10207.52","10450.78"
"04/08/2022 16:45 - 04/08/2022 17:00","BZN|NL","10451.28","10667.88"
"04/08/2022 17:00 - 04/08/2022 17:15","BZN|NL","10580.90","10965.86"
"04/08/2022 17:15 - 04/08/2022 17:30","BZN|NL","10956.81","11215.90"
"04/08/2022 17:30 - 04/08/2022 17:45","BZN|NL","11152.25","11418.84"
"04/08/2022 17:45 - 04/08/2022 18:00","BZN|NL","11383.25","11565.80"
"04/08/2022 18:00 - 04/08/2022 18:15","BZN|NL","11459.98","11618.39"
"04/08/2022 18:15 - 04/08/2022 18:30","BZN|NL","11600.71","11648.93"
"04/08/2022 18:30 - 04/08/2022 18:45","BZN|NL","11786.97","11749.13"
"04/08/2022 18:45 - 04/08/2022 19:00","BZN|NL","11959.46","11879.21"
"04/08/2022 19:00 - 04/08/2022 19:15","BZN|NL","12099.46","11998.30"
"04/08/2022 19:15 - 04/08/2022 19:30","BZN|NL","12274.87","12094.95"
"04/08/2022 19:30 - 04/08/2022 19:45","BZN|NL","12374.56","12234.76"
"04/08/2022 19:45 - 04/08/2022 20:00","BZN|NL","12625.96","12391.62"
"04/08/2022 20:00 - 04/08/2022 20:15","BZN|NL","12773.09","12464.57"
"04/08/2022 20:15 - 04/08/2022 20:30","BZN|NL","12843.60","12516.22"
"04/08/2022 20:30 - 04/08/2022 20:45","BZN|NL","12943.55","12576.23"
"04/08/2022 20:45 - 04/08/2022 21:00","BZN|NL","12996.64","12632.68"
"04/08/2022 21:00 - 04/08/2022 21:15","BZN|NL","12952.42","12666.85"
"04/08/2022 21:15 - 04/08/2022 21:30","BZN|NL","12909.52","12658.36"
"04/08/2022 21:30 - 04/08/2022 21:45","BZN|NL","12948.54","12660.38"
"04/08/2022 21:45 - 04/08/2022 22:00","BZN|NL","12915.18","12668.91"
"04/08/2022 22:00 - 04/08/2022 22:15","BZN|NL","12794.55","12689.18"
"04/08/2022 22:15 - 04/08/2022 22:30","BZN|NL","12682.59","12680.51"
"04/08/2022 22:30 - 04/08/2022 22:45","BZN|NL","12501.11","12613.40"
"04/08/2022 22:45 - 04/08/2022 23:00","BZN|NL","12333.92","12503.23"
"04/08/2022 23:00 - 04/08/2022 23:15","BZN|NL","12317.29","12463.49"
"04/08/2022 23:15 - 04/08/2022 23:30","BZN|NL","12170.47","12470.10"
"04/08/2022 23:30 - 04/08/2022 23:45","BZN|NL","11985.42","12380.89"
"04/08/2022 23:45 - 05/08/2022 00:00","BZN|NL","11819.31","12208.69"
"05/08/2022 00:00 - 05/08/2022 00:15","BZN|NL","11650.60","12084.07"
"05/08/2022 00:15 - 05/08/2022 00:30","BZN|NL","11539.70","11979.22"
"05/08/2022 00:30 - 05/08/2022 00:45","BZN|NL","11341.17","11842.20"
"05/08/2022 00:45 - 05/08/2022 01:00","BZN|NL","11149.15","11672.87"
"05/08/2022 01:00 - 05/08/2022 01:15","BZN|NL","11063.49","11531.19"
"05/08/2022 01:15 - 05/08/2022 01:30","BZN|NL","11002.97","11417.40"
"05/08/2022 01:30 - 05/08/2022 01:45","BZN|NL","10941.76","11330.34"
"05/08/2022 01:45 - 05/08/2022 02:00","BZN|NL","10870.30","11263.61"
"05/08/2022 02:00 - 05/08/2022 02:15","BZN|NL","10806.27","11197.74"
"05/08/2022 02:15 - 05/08/2022 02:30","BZN|NL","10786.95","11139.83"
"05/08/2022 02:30 - 05/08/2022 02:45","BZN|NL","10699.88","11111.53"
"05/08/2022 02:45 - 05/08/2022 03:00","BZN|NL","10709.25","11059.77"
"05/08/2022 03:00 - 05/08/2022 03:15","BZN|NL","10662.40","11033.41"
"05/08/2022 03:15 - 05/08/2022 03:30","BZN|NL","10645.31","10993.50"
"05/08/2022 03:30 - 05/08/2022 03:45","BZN|NL","10587.01","10965.06"
"05/08/2022 03:45 - 05/08/2022 04:00","BZN|NL","10567.25","10949.69"
"05/08/2022 04:00 - 05/08/2022 04:15","BZN|NL","10550.17","10967.32"
"05/08/2022 04:15 - 05/08/2022 04:30","BZN|NL","10530.03","10990.63"
"05/08/2022 04:30 - 05/08/2022 04:45","BZN|NL","10518.02","11008.00"
"05/08/2022 04:45 - 05/08/2022 05:00","BZN|NL","10602.49","11026.58"
"05/08/2022 05:00 - 05/08/2022 05:15","BZN|NL","10598.51","11080.73"
"05/08/2022 05:15 - 05/08/2022 05:30","BZN|NL","10681.78","11125.93"
"05/08/2022 05:30 - 05/08/2022 05:45","BZN|NL","10780.58","11185.98"
"05/08/2022 05:45 - 05/08/2022 06:00","BZN|NL","10781.56","11218.29"
"05/08/2022 06:00 - 05/08/2022 06:15","BZN|NL","10836.09","11212.04"
"05/08/2022 06:15 - 05/08/2022 06:30","BZN|NL","10951.50","11215.52"
"05/08/2022 06:30 - 05/08/2022 06:45","BZN|NL","11025.59","11268.83"
"05/08/2022 06:45 - 05/08/2022 07:00","BZN|NL","11188.89","11332.71"
"05/08/2022 07:00 - 05/08/2022 07:15","BZN|NL","11356.45","11413.34"
"05/08/2022 07:15 - 05/08/2022 07:30","BZN|NL","11347.09","11473.62"
"05/08/2022 07:30 - 05/08/2022 07:45","BZN|NL","11354.03","11510.35"
"05/08/2022 07:45 - 05/08/2022 08:00","BZN|NL","11376.43","11547.48"
"05/08/2022 08:00 - 05/08/2022 08:15","BZN|NL","11379.55","11533.69"
"05/08/2022 08:15 - 05/08/2022 08:30","BZN|NL","11300.12","11470.97"
"05/08/2022 08:30 - 05/08/2022 08:45","BZN|NL","11253.46","11387.10"
"05/08/2022 08:45 - 05/08/2022 09:00","BZN|NL","11120.33","11291.13"
"05/08/2022 09:00 - 05/08/2022 09:15","BZN|NL","11079.67","11169.36"
"05/08/2022 09:15 - 05/08/2022 09:30","BZN|NL","10960.43","11072.80"
"05/08/2022 09:30 - 05/08/2022 09:45","BZN|NL","10805.52","10948.35"
"05/08/2022 09:45 - 05/08/2022 10:00","BZN|NL","10702.50","10799.02"
"05/08/2022 10:00 - 05/08/2022 10:15","BZN|NL","10529.35","10641.85"
"05/08/2022 10:15 - 05/08/2022 10:30","BZN|NL","10474.70","10482.73"
"05/08/2022 10:30 - 05/08/2022 10:45","BZN|NL","10395.15","10298.19"
"05/08/2022 10:45 - 05/08/2022 11:00","BZN|NL","10499.52","10160.30"
"05/08/2022 11:00 - 05/08/2022 11:15","BZN|NL","10442.13","10033.51"
"05/08/2022 11:15 - 05/08/2022 11:30","BZN|NL","10415.46","9902.87"
"05/08/2022 11:30 - 05/08/2022 11:45","BZN|NL","10453.60","9796.26"
"05/08/2022 11:45 - 05/08/2022 12:00","BZN|NL","10247.26","9623.17"
"05/08/2022 12:00 - 05/08/2022 12:15","BZN|NL","10148.00","9436.99"
"05/08/2022 12:15 - 05/08/2022 12:30","BZN|NL","9977.11","9271.01"
"05/08/2022 12:30 - 05/08/2022 12:45","BZN|NL","9752.18","9092.37"
"05/08/2022 12:45 - 05/08/2022 13:00","BZN|NL","9446.17","8936.87"
"05/08/2022 13:00 - 05/08/2022 13:15","BZN|NL","9314.35","8880.98"
"05/08/2022 13:15 - 05/08/2022 13:30","BZN|NL","9310.61","8822.23"
"05/08/2022 13:30 - 05/08/2022 13:45","BZN|NL","9144.73","8764.74"
"05/08/2022 13:45 - 05/08/2022 14:00","BZN|NL","9036.52","8685.57"
"05/08/2022 14:00 - 05/08/2022 14:15","BZN|NL","8914.92","8605.00"
"05/08/2022 14:15 - 05/08/2022 14:30","BZN|NL","8841.61","8634.24"
"05/08/2022 14:30 - 05/08/2022 14:45","BZN|NL","8742.82","8682.95"
"05/08/2022 14:45 - 05/08/2022 15:00","BZN|NL","8745.30","8730.71"
"05/08/2022 15:00 - 05/08/2022 15:15","BZN|NL","8678.86","8732.59"
"05/08/2022 15:15 - 05/08/2022 15:30","BZN|NL","8640.87","8746.77"
"05/08/2022 15:30 - 05/08/2022 15:45","BZN|NL","8647.13","8837.37"
"05/08/2022 15:45 - 05/08/2022 16:00","BZN|NL","8777.15","8928.59"
"05/08/2022 16:00 - 05/08/2022 16:15","BZN|NL","8963.17","9058.30"
"05/08/2022 16:15 - 05/08/2022 16:30","BZN|NL","9071.26","9163.26"
"05/08/2022 16:30 - 05/08/2022 16:45","BZN|NL","9193.39","9328.06"
"05/08/2022 16:45 - 05/08/2022 17:00","BZN|NL","9293.09","9535.83"
"05/08/2022 17:00 - 05/08/2022 17:15","BZN|NL","9552.95","9735.15"
"05/08/2022 17:15 - 05/08/2022 17:30","BZN|NL","9802.96","9990.62"
"05/08/2022 17:30 - 05/08/2022 17:45","BZN|NL","10072.62","10265.85"
"05/08/2022 17:45 - 05/08/2022 18:00","BZN|NL","10276.81","10515.58"
"05/08/2022 18:00 - 05/08/2022 18:15","BZN|NL","10360.62","10690.49"
"05/08/2022 18:15 - 05/08/2022 18:30","BZN|NL","10447.21","10787.24"
"05/08/2022 18:30 - 05/08/2022 18:45","BZN|NL","10598.84","10930.06"
"05/08/2022 18:45 - 05/08/2022 19:00","BZN|NL","10765.56","11131.12"
"05/08/2022 19:00 - 05/08/2022 19:15","BZN|NL","10853.19","11363.85"
"05/08/2022 19:15 - 05/08/2022 19:30","BZN|NL","10960.93","11555.64"
"05/08/2022 19:30 - 05/08/2022 19:45","BZN|NL","11160.81","11778.73"
"05/08/2022 19:45 - 05/08/2022 20:00","BZN|NL","11323.95","12001.17"
"05/08/2022 20:00 - 05/08/2022 20:15","BZN|NL","11460.68","12159.25"
"05/08/2022 20:15 - 05/08/2022 20:30","BZN|NL","11611.42","12300.47"
"05/08/2022 20:30 - 05/08/2022 20:45","BZN|NL","11733.48","12429.97"
"05/08/2022 20:45 - 05/08/2022 21:00","BZN|NL","11842.27","12518.97"
"05/08/2022 21:00 - 05/08/2022 21:15","BZN|NL","11885.86","12549.74"
"05/08/2022 21:15 - 05/08/2022 21:30","BZN|NL","11890.01","12587.80"
"05/08/2022 21:30 - 05/08/2022 21:45","BZN|NL","11920.62","12588.31"
"05/08/2022 21:45 - 05/08/2022 22:00","BZN|NL","11990.36","12573.25"
"05/08/2022 22:00 - 05/08/2022 22:15","BZN|NL","11897.95","12612.29"
"05/08/2022 22:15 - 05/08/2022 22:30","BZN|NL","11855.81","12633.56"
"05/08/2022 22:30 - 05/08/2022 22:45","BZN|NL","11733.85","12564.81"
"05/08/2022 22:45 - 05/08/2022 23:00","BZN|NL","11565.12","12444.15"
"05/08/2022 23:00 - 05/08/2022 23:15","BZN|NL","11558.71","12410.39"
"05/08/2022 23:15 - 05/08/2022 23:30","BZN|NL","11482.06","12439.94"
"05/08/2022 23:30 - 05/08/2022 23:45","BZN|NL","11334.58","12345.58"
"05/08/2022 23:45 - 06/08/2022 00:00","BZN|NL","11202.20","12176.42"
"06/08/2022 00:00 - 06/08/2022 00:15","BZN|NL","11034.53","12203.90"
"06/08/2022 00:15 - 06/08/2022 00:30","BZN|NL","10942.33","12015.45"
"06/08/2022 00:30 - 06/08/2022 00:45","BZN|NL","10820.30","11886.15"
"06/08/2022 00:45 - 06/08/2022 01:00","BZN|NL","10732.23","11725.24"
"06/08/2022 01:00 - 06/08/2022 01:15","BZN|NL","10699.31","11620.25"
"06/08/2022 01:15 - 06/08/2022 01:30","BZN|NL","10612.55","11549.42"
"06/08/2022 01:30 - 06/08/2022 01:45","BZN|NL","10490.60","11470.32"
"06/08/2022 01:45 - 06/08/2022 02:00","BZN|NL","10401.14","11364.53"
"06/08/2022 02:00 - 06/08/2022 02:15","BZN|NL","10349.31","11282.37"
"06/08/2022 02:15 - 06/08/2022 02:30","BZN|NL","10311.67","11242.10"
"06/08/2022 02:30 - 06/08/2022 02:45","BZN|NL","10232.45","11221.59"
"06/08/2022 02:45 - 06/08/2022 03:00","BZN|NL","10192.32","11204.09"
"06/08/2022 03:00 - 06/08/2022 03:15","BZN|NL","10132.13","11176.14"
"06/08/2022 03:15 - 06/08/2022 03:30","BZN|NL","10119.80","11139.32"
"06/08/2022 03:30 - 06/08/2022 03:45","BZN|NL","10043.52","11102.06"
"06/08/2022 03:45 - 06/08/2022 04:00","BZN|NL","10020.64","11075.34"
"06/08/2022 04:00 - 06/08/2022 04:15","BZN|NL","10028.08","11047.47"
"06/08/2022 04:15 - 06/08/2022 04:30","BZN|NL","10019.81","11025.48"
"06/08/2022 04:30 - 06/08/2022 04:45","BZN|NL","10000.07","11011.89"
"06/08/2022 04:45 - 06/08/2022 05:00","BZN|NL","10000.43","10982.37"
"06/08/2022 05:00 - 06/08/2022 05:15","BZN|NL","10015.53","10966.41"
"06/08/2022 05:15 - 06/08/2022 05:30","BZN|NL","9999.60","10961.51"
"06/08/2022 05:30 - 06/08/2022 05:45","BZN|NL","10012.59","10931.59"
"06/08/2022 05:45 - 06/08/2022 06:00","BZN|NL","9947.55","10874.84"
"06/08/2022 06:00 - 06/08/2022 06:15","BZN|NL","9942.15","10797.64"
"06/08/2022 06:15 - 06/08/2022 06:30","BZN|NL","9856.85","10707.72"
"06/08/2022 06:30 - 06/08/2022 06:45","BZN|NL","9840.26","10587.03"
"06/08/2022 06:45 - 06/08/2022 07:00","BZN|NL","9735.46","10429.99"
"06/08/2022 07:00 - 06/08/2022 07:15","BZN|NL","9665.97","10260.27"
"06/08/2022 07:15 - 06/08/2022 07:30","BZN|NL","9497.24","10059.22"
"06/08/2022 07:30 - 06/08/2022 07:45","BZN|NL","9292.22","9812.38"
"06/08/2022 07:45 - 06/08/2022 08:00","BZN|NL","9146.02","9557.46"
"06/08/2022 08:00 - 06/08/2022 08:15","BZN|NL","9001.49","9321.19"
"06/08/2022 08:15 - 06/08/2022 08:30","BZN|NL","8863.68","9017.52"
"06/08/2022 08:30 - 06/08/2022 08:45","BZN|NL","8695.22","8661.91"
"06/08/2022 08:45 - 06/08/2022 09:00","BZN|NL","8645.93","8380.77"
"06/08/2022 09:00 - 06/08/2022 09:15","BZN|NL","8549.71","8081.99"
"06/08/2022 09:15 - 06/08/2022 09:30","BZN|NL","8439.80","7761.83"
"06/08/2022 09:30 - 06/08/2022 09:45","BZN|NL","8292.31","7472.53"
"06/08/2022 09:45 - 06/08/2022 10:00","BZN|NL","8140.97","7238.55"
"06/08/2022 10:00 - 06/08/2022 10:15","BZN|NL","8095.49","6985.35"
"06/08/2022 10:15 - 06/08/2022 10:30","BZN|NL","7954.00","6753.07"
"06/08/2022 10:30 - 06/08/2022 10:45","BZN|NL","7820.92","6438.16"
"06/08/2022 10:45 - 06/08/2022 11:00","BZN|NL","7653.29","6148.55"
"06/08/2022 11:00 - 06/08/2022 11:15","BZN|NL","7455.37","5873.54"
"06/08/2022 11:15 - 06/08/2022 11:30","BZN|NL","7277.93","5618.08"
"06/08/2022 11:30 - 06/08/2022 11:45","BZN|NL","7131.69","5405.49"
"06/08/2022 11:45 - 06/08/2022 12:00","BZN|NL","7061.55","5228.82"
"06/08/2022 12:00 - 06/08/2022 12:15","BZN|NL","6960.69","5108.02"
"06/08/2022 12:15 - 06/08/2022 12:30","BZN|NL","6898.49","4983.69"
"06/08/2022 12:30 - 06/08/2022 12:45","BZN|NL","6812.14","4865.97"
"06/08/2022 12:45 - 06/08/2022 13:00","BZN|NL","6782.29","4801.11"
"06/08/2022 13:00 - 06/08/2022 13:15","BZN|NL","6743.40","4758.78"
"06/08/2022 13:15 - 06/08/2022 13:30","BZN|NL","6688.60","4685.00"
"06/08/2022 13:30 - 06/08/2022 13:45","BZN|NL","6631.08","4601.73"
"06/08/2022 13:45 - 06/08/2022 14:00","BZN|NL","6626.21","4543.83"
"06/08/2022 14:00 - 06/08/2022 14:15","BZN|NL","6646.89","4542.67"
"06/08/2022 14:15 - 06/08/2022 14:30","BZN|NL","6654.59","4610.34"
"06/08/2022 14:30 - 06/08/2022 14:45","BZN|NL","6688.87","4671.55"
"06/08/2022 14:45 - 06/08/2022 15:00","BZN|NL","6752.63","4759.30"
"06/08/2022 15:00 - 06/08/2022 15:15","BZN|NL","6809.75","4859.82"
"06/08/2022 15:15 - 06/08/2022 15:30","BZN|NL","6898.13","4972.79"
"06/08/2022 15:30 - 06/08/2022 15:45","BZN|NL","7059.73","5101.81"
"06/08/2022 15:45 - 06/08/2022 16:00","BZN|NL","7209.11","5339.04"
"06/08/2022 16:00 - 06/08/2022 16:15","BZN|NL","7302.23","5658.34"
"06/08/2022 16:15 - 06/08/2022 16:30","BZN|NL","7512.41","5996.14"
"06/08/2022 16:30 - 06/08/2022 16:45","BZN|NL","7662.01","6344.61"
"06/08/2022 16:45 - 06/08/2022 17:00","BZN|NL","7914.03","6696.72"
"06/08/2022 17:00 - 06/08/2022 17:15","BZN|NL","8178.65","7052.78"
"06/08/2022 17:15 - 06/08/2022 17:30","BZN|NL","8462.57","7467.96"
"06/08/2022 17:30 - 06/08/2022 17:45","BZN|NL","8741.37","7917.40"
"06/08/2022 17:45 - 06/08/2022 18:00","BZN|NL","8962.47","8362.16"
"06/08/2022 18:00 - 06/08/2022 18:15","BZN|NL","9119.33","8754.03"
"06/08/2022 18:15 - 06/08/2022 18:30","BZN|NL","9329.05","9122.26"
"06/08/2022 18:30 - 06/08/2022 18:45","BZN|NL","9562.55","9460.36"
"06/08/2022 18:45 - 06/08/2022 19:00","BZN|NL","9706.28","9814.60"
"06/08/2022 19:00 - 06/08/2022 19:15","BZN|NL","9930.69","10150.89"
"06/08/2022 19:15 - 06/08/2022 19:30","BZN|NL","10200.11","10487.94"
"06/08/2022 19:30 - 06/08/2022 19:45","BZN|NL","10423.10","10853.76"
"06/08/2022 19:45 - 06/08/2022 20:00","BZN|NL","10636.23","11191.35"
"06/08/2022 20:00 - 06/08/2022 20:15","BZN|NL","10892.59","11469.59"
"06/08/2022 20:15 - 06/08/2022 20:30","BZN|NL","11032.69","11699.24"
"06/08/2022 20:30 - 06/08/2022 20:45","BZN|NL","11099.19","11899.89"
"06/08/2022 20:45 - 06/08/2022 21:00","BZN|NL","11196.43","12083.15"
"06/08/2022 21:00 - 06/08/2022 21:15","BZN|NL","11258.24","12229.24"
"06/08/2022 21:15 - 06/08/2022 21:30","BZN|NL","11314.17","12327.29"
"06/08/2022 21:30 - 06/08/2022 21:45","BZN|NL","11427.42","12391.02"
"06/08/2022 21:45 - 06/08/2022 22:00","BZN|NL","11436.97","12417.55"
"06/08/2022 22:00 - 06/08/2022 22:15","BZN|NL","11425.65","12488.45"
"06/08/2022 22:15 - 06/08/2022 22:30","BZN|NL","11374.10","12562.49"
"06/08/2022 22:30 - 06/08/2022 22:45","BZN|NL","11246.95","12550.09"
"06/08/2022 22:45 - 06/08/2022 23:00","BZN|NL","11154.77","12491.97"
"06/08/2022 23:00 - 06/08/2022 23:15","BZN|NL","11110.71","12416.36"
"06/08/2022 23:15 - 06/08/2022 23:30","BZN|NL","11035.75","12345.68"
"06/08/2022 23:30 - 06/08/2022 23:45","BZN|NL","10894.69","12273.98"
"06/08/2022 23:45 - 07/08/2022 00:00","BZN|NL","10756.11","12163.07"
"07/08/2022 00:00 - 07/08/2022 00:15","BZN|NL","10693.48","12042.67"
"07/08/2022 00:15 - 07/08/2022 00:30","BZN|NL","10574.73","11922.82"
"07/08/2022 00:30 - 07/08/2022 00:45","BZN|NL","10470.07","11781.29"
"07/08/2022 00:45 - 07/08/2022 01:00","BZN|NL","10402.91","11629.01"
"07/08/2022 01:00 - 07/08/2022 01:15","BZN|NL","10336.82","11501.35"
"07/08/2022 01:15 - 07/08/2022 01:30","BZN|NL","10279.23","11399.58"
"07/08/2022 01:30 - 07/08/2022 01:45","BZN|NL","10155.73","11316.71"
"07/08/2022 01:45 - 07/08/2022 02:00","BZN|NL","10065.25","11205.18"
"07/08/2022 02:00 - 07/08/2022 02:15","BZN|NL","10021.63","11111.42"
"07/08/2022 02:15 - 07/08/2022 02:30","BZN|NL","9950.76","11062.40"
"07/08/2022 02:30 - 07/08/2022 02:45","BZN|NL","9901.94","10998.02"
"07/08/2022 02:45 - 07/08/2022 03:00","BZN|NL","9890.88","10938.23"
"07/08/2022 03:00 - 07/08/2022 03:15","BZN|NL","9852.53","10899.02"
"07/08/2022 03:15 - 07/08/2022 03:30","BZN|NL","9803.16","10861.68"
"07/08/2022 03:30 - 07/08/2022 03:45","BZN|NL","9766.76","10807.86"
"07/08/2022 03:45 - 07/08/2022 04:00","BZN|NL","9737.58","10765.15"
"07/08/2022 04:00 - 07/08/2022 04:15","BZN|NL","9715.19","10745.67"
"07/08/2022 04:15 - 07/08/2022 04:30","BZN|NL","9663.07","10771.50"
"07/08/2022 04:30 - 07/08/2022 04:45","BZN|NL","9672.25","10801.13"
"07/08/2022 04:45 - 07/08/2022 05:00","BZN|NL","9667.08","10788.99"
"07/08/2022 05:00 - 07/08/2022 05:15","BZN|NL","9674.01","10757.81"
"07/08/2022 05:15 - 07/08/2022 05:30","BZN|NL","9682.53","10709.13"
"07/08/2022 05:30 - 07/08/2022 05:45","BZN|NL","9665.10","10625.68"
"07/08/2022 05:45 - 07/08/2022 06:00","BZN|NL","9571.58","10550.25"
"07/08/2022 06:00 - 07/08/2022 06:15","BZN|NL","9473.67","10471.09"
"07/08/2022 06:15 - 07/08/2022 06:30","BZN|NL","9368.11","10400.29"
"07/08/2022 06:30 - 07/08/2022 06:45","BZN|NL","9264.13","10292.29"
"07/08/2022 06:45 - 07/08/2022 07:00","BZN|NL","9133.05","10120.54"
"07/08/2022 07:00 - 07/08/2022 07:15","BZN|NL","9033.03","9957.66"
"07/08/2022 07:15 - 07/08/2022 07:30","BZN|NL","8840.89","9769.35"
"07/08/2022 07:30 - 07/08/2022 07:45","BZN|NL","8649.65","9582.50"
"07/08/2022 07:45 - 07/08/2022 08:00","BZN|NL","8432.87","9376.17"
"07/08/2022 08:00 - 07/08/2022 08:15","BZN|NL","8252.66","9152.99"
