"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"21/05/2024 14:15 - 21/05/2024 14:30","BZN|NL","13349.98","6185.33"
"21/05/2024 14:30 - 21/05/2024 14:45","BZN|NL","13322.83","6329.64"
"21/05/2024 14:45 - 21/05/2024 15:00","BZN|NL","13325.63","7060.62"
"21/05/2024 15:00 - 21/05/2024 15:15","BZN|NL","13344.55","7765.70"
"21/05/2024 15:15 - 21/05/2024 15:30","BZN|NL","13371.83","7159.82"
"21/05/2024 15:30 - 21/05/2024 15:45","BZN|NL","13375.04","6725.65"
"21/05/2024 15:45 - 21/05/2024 16:00","BZN|NL","13396.72","6994.22"
"21/05/2024 16:00 - 21/05/2024 16:15","BZN|NL","13564.87","7476.62"
"21/05/2024 16:15 - 21/05/2024 16:30","BZN|NL","13725.93","7767.51"
"21/05/2024 16:30 - 21/05/2024 16:45","BZN|NL","13790.26","7725.06"
"21/05/2024 16:45 - 21/05/2024 17:00","BZN|NL","13988.50","7822.15"
"21/05/2024 17:00 - 21/05/2024 17:15","BZN|NL","14182.35","8279.08"
"21/05/2024 17:15 - 21/05/2024 17:30","BZN|NL","14482.17","8867.84"
"21/05/2024 17:30 - 21/05/2024 17:45","BZN|NL","14671.95","9214.59"
"21/05/2024 17:45 - 21/05/2024 18:00","BZN|NL","14711.69","9521.34"
"21/05/2024 18:00 - 21/05/2024 18:15","BZN|NL","14581.86","9905.17"
"21/05/2024 18:15 - 21/05/2024 18:30","BZN|NL","14539.76","10329.33"
"21/05/2024 18:30 - 21/05/2024 18:45","BZN|NL","14447.82","10503.74"
"21/05/2024 18:45 - 21/05/2024 19:00","BZN|NL","14375.04","10733.23"
"21/05/2024 19:00 - 21/05/2024 19:15","BZN|NL","14275.06","11048.74"
"21/05/2024 19:15 - 21/05/2024 19:30","BZN|NL","14218.66","11336.60"
"21/05/2024 19:30 - 21/05/2024 19:45","BZN|NL","14233.48","11594.46"
"21/05/2024 19:45 - 21/05/2024 20:00","BZN|NL","14245.99","11861.40"
"21/05/2024 20:00 - 21/05/2024 20:15","BZN|NL","14103.23","12115.26"
"21/05/2024 20:15 - 21/05/2024 20:30","BZN|NL","14072.52","12352.61"
"21/05/2024 20:30 - 21/05/2024 20:45","BZN|NL","14016.45","12518.67"
"21/05/2024 20:45 - 21/05/2024 21:00","BZN|NL","13974.43","12641.50"
"21/05/2024 21:00 - 21/05/2024 21:15","BZN|NL","13865.91","12652.82"
"21/05/2024 21:15 - 21/05/2024 21:30","BZN|NL","13755.75","12722.94"
"21/05/2024 21:30 - 21/05/2024 21:45","BZN|NL","13683.66","12731.93"
"21/05/2024 21:45 - 21/05/2024 22:00","BZN|NL","13594.03","12691.04"
"21/05/2024 22:00 - 21/05/2024 22:15","BZN|NL","13424.30","12522.18"
"21/05/2024 22:15 - 21/05/2024 22:30","BZN|NL","13272.11","12368.25"
"21/05/2024 22:30 - 21/05/2024 22:45","BZN|NL","13060.32","12214.05"
"21/05/2024 22:45 - 21/05/2024 23:00","BZN|NL","12845.68","12067.92"
"21/05/2024 23:00 - 21/05/2024 23:15","BZN|NL","12644.65","11945.35"
"21/05/2024 23:15 - 21/05/2024 23:30","BZN|NL","12406.49","11794.70"
"21/05/2024 23:30 - 21/05/2024 23:45","BZN|NL","12205.24","11660.51"
"21/05/2024 23:45 - 22/05/2024 00:00","BZN|NL","11959.82","11502.62"
"22/05/2024 00:00 - 22/05/2024 00:15","BZN|NL","11734.88","11220.26"
"22/05/2024 00:15 - 22/05/2024 00:30","BZN|NL","11582.68","11064.57"
"22/05/2024 00:30 - 22/05/2024 00:45","BZN|NL","11388.23","10948.16"
"22/05/2024 00:45 - 22/05/2024 01:00","BZN|NL","11238.97","10821.48"
"22/05/2024 01:00 - 22/05/2024 01:15","BZN|NL","11150.26","10699.39"
"22/05/2024 01:15 - 22/05/2024 01:30","BZN|NL","11076.85","10664.89"
"22/05/2024 01:30 - 22/05/2024 01:45","BZN|NL","10964.60","10613.04"
"22/05/2024 01:45 - 22/05/2024 02:00","BZN|NL","10888.41","10538.79"
"22/05/2024 02:00 - 22/05/2024 02:15","BZN|NL","10752.67","10524.20"
"22/05/2024 02:15 - 22/05/2024 02:30","BZN|NL","10742.95","10492.22"
"22/05/2024 02:30 - 22/05/2024 02:45","BZN|NL","10691.71","10484.95"
"22/05/2024 02:45 - 22/05/2024 03:00","BZN|NL","10607.20","10448.78"
"22/05/2024 03:00 - 22/05/2024 03:15","BZN|NL","10632.52","10449.42"
"22/05/2024 03:15 - 22/05/2024 03:30","BZN|NL","10582.06","10423.40"
"22/05/2024 03:30 - 22/05/2024 03:45","BZN|NL","10594.95","10342.88"
"22/05/2024 03:45 - 22/05/2024 04:00","BZN|NL","10587.04","10252.06"
"22/05/2024 04:00 - 22/05/2024 04:15","BZN|NL","10576.64","10217.57"
"22/05/2024 04:15 - 22/05/2024 04:30","BZN|NL","10600.15","10254.16"
"22/05/2024 04:30 - 22/05/2024 04:45","BZN|NL","10588.17","10239.54"
"22/05/2024 04:45 - 22/05/2024 05:00","BZN|NL","10637.22","10260.49"
"22/05/2024 05:00 - 22/05/2024 05:15","BZN|NL","10801.21","10334.47"
"22/05/2024 05:15 - 22/05/2024 05:30","BZN|NL","10848.73","10437.13"
"22/05/2024 05:30 - 22/05/2024 05:45","BZN|NL","10898.85","10514.61"
"22/05/2024 05:45 - 22/05/2024 06:00","BZN|NL","11016.68","10573.06"
"22/05/2024 06:00 - 22/05/2024 06:15","BZN|NL","11288.79","10654.85"
"22/05/2024 06:15 - 22/05/2024 06:30","BZN|NL","11545.11","10739.97"
"22/05/2024 06:30 - 22/05/2024 06:45","BZN|NL","11776.63","10801.69"
"22/05/2024 06:45 - 22/05/2024 07:00","BZN|NL","12007.77","10834.46"
"22/05/2024 07:00 - 22/05/2024 07:15","BZN|NL","12461.85","10867.45"
"22/05/2024 07:15 - 22/05/2024 07:30","BZN|NL","12808.76","10920.14"
"22/05/2024 07:30 - 22/05/2024 07:45","BZN|NL","13123.77","10985.85"
"22/05/2024 07:45 - 22/05/2024 08:00","BZN|NL","13352.83","11036.05"
"22/05/2024 08:00 - 22/05/2024 08:15","BZN|NL","13579.33","11031.67"
"22/05/2024 08:15 - 22/05/2024 08:30","BZN|NL","13667.13","11001.47"
"22/05/2024 08:30 - 22/05/2024 08:45","BZN|NL","13785.34","11008.08"
"22/05/2024 08:45 - 22/05/2024 09:00","BZN|NL","13957.02","10971.83"
"22/05/2024 09:00 - 22/05/2024 09:15","BZN|NL","14013.74","10805.62"
"22/05/2024 09:15 - 22/05/2024 09:30","BZN|NL","14042.22","10634.37"
"22/05/2024 09:30 - 22/05/2024 09:45","BZN|NL","14074.82","10722.89"
"22/05/2024 09:45 - 22/05/2024 10:00","BZN|NL","14098.16","10839.78"
"22/05/2024 10:00 - 22/05/2024 10:15","BZN|NL","14014.24","10604.63"
"22/05/2024 10:15 - 22/05/2024 10:30","BZN|NL","13958.18","10482.83"
"22/05/2024 10:30 - 22/05/2024 10:45","BZN|NL","13970.25","10370.66"
"22/05/2024 10:45 - 22/05/2024 11:00","BZN|NL","13922.81","10320.48"
"22/05/2024 11:00 - 22/05/2024 11:15","BZN|NL","13982.47","10306.42"
"22/05/2024 11:15 - 22/05/2024 11:30","BZN|NL","13912.66","10230.32"
"22/05/2024 11:30 - 22/05/2024 11:45","BZN|NL","13881.56","10125.19"
"22/05/2024 11:45 - 22/05/2024 12:00","BZN|NL","13868.86","10097.36"
"22/05/2024 12:00 - 22/05/2024 12:15","BZN|NL","13968.41","10062.48"
"22/05/2024 12:15 - 22/05/2024 12:30","BZN|NL","13862.14","10018.36"
"22/05/2024 12:30 - 22/05/2024 12:45","BZN|NL","13825.19","9978.87"
"22/05/2024 12:45 - 22/05/2024 13:00","BZN|NL","13825.57","9972.53"
"22/05/2024 13:00 - 22/05/2024 13:15","BZN|NL","13854.55","10063.78"
"22/05/2024 13:15 - 22/05/2024 13:30","BZN|NL","13937.79","10204.51"
"22/05/2024 13:30 - 22/05/2024 13:45","BZN|NL","13801.64","10188.07"
"22/05/2024 13:45 - 22/05/2024 14:00","BZN|NL","13831.49","10153.63"
"22/05/2024 14:00 - 22/05/2024 14:15","BZN|NL","13724.92","10130.68"
"22/05/2024 14:15 - 22/05/2024 14:30","BZN|NL","13683.61","10104.18"
"22/05/2024 14:30 - 22/05/2024 14:45","BZN|NL","13597.01","10129.95"
"22/05/2024 14:45 - 22/05/2024 15:00","BZN|NL","13641.70","10162.18"
"22/05/2024 15:00 - 22/05/2024 15:15","BZN|NL","13585.18","10152.24"
"22/05/2024 15:15 - 22/05/2024 15:30","BZN|NL","13565.33","10200.17"
"22/05/2024 15:30 - 22/05/2024 15:45","BZN|NL","13558.74","10354.73"
"22/05/2024 15:45 - 22/05/2024 16:00","BZN|NL","13569.10","10612.74"
"22/05/2024 16:00 - 22/05/2024 16:15","BZN|NL","13482.00","10422.55"
"22/05/2024 16:15 - 22/05/2024 16:30","BZN|NL","13421.37","10591.72"
"22/05/2024 16:30 - 22/05/2024 16:45","BZN|NL","13430.93","10668.22"
"22/05/2024 16:45 - 22/05/2024 17:00","BZN|NL","13622.36","10768.62"
"22/05/2024 17:00 - 22/05/2024 17:15","BZN|NL","13605.98","10933.86"
"22/05/2024 17:15 - 22/05/2024 17:30","BZN|NL","13723.24","11072.45"
"22/05/2024 17:30 - 22/05/2024 17:45","BZN|NL","13880.95","11245.58"
"22/05/2024 17:45 - 22/05/2024 18:00","BZN|NL","13986.99","11414.88"
"22/05/2024 18:00 - 22/05/2024 18:15","BZN|NL","13829.72","11468.46"
"22/05/2024 18:15 - 22/05/2024 18:30","BZN|NL","13633.43","11452.81"
"22/05/2024 18:30 - 22/05/2024 18:45","BZN|NL","13523.85","11634.26"
"22/05/2024 18:45 - 22/05/2024 19:00","BZN|NL","13485.26","11787.85"
"22/05/2024 19:00 - 22/05/2024 19:15","BZN|NL","13474.08","11860.80"
"22/05/2024 19:15 - 22/05/2024 19:30","BZN|NL","13321.15","11913.56"
"22/05/2024 19:30 - 22/05/2024 19:45","BZN|NL","13287.44","11964.41"
"22/05/2024 19:45 - 22/05/2024 20:00","BZN|NL","13378.94","12106.70"
"22/05/2024 20:00 - 22/05/2024 20:15","BZN|NL","13395.54","12207.88"
"22/05/2024 20:15 - 22/05/2024 20:30","BZN|NL","13391.67","12326.87"
"22/05/2024 20:30 - 22/05/2024 20:45","BZN|NL","13420.58","12451.54"
"22/05/2024 20:45 - 22/05/2024 21:00","BZN|NL","13403.23","12562.48"
"22/05/2024 21:00 - 22/05/2024 21:15","BZN|NL","13440.76","12662.49"
"22/05/2024 21:15 - 22/05/2024 21:30","BZN|NL","13447.12","12745.47"
"22/05/2024 21:30 - 22/05/2024 21:45","BZN|NL","13426.36","12798.75"
"22/05/2024 21:45 - 22/05/2024 22:00","BZN|NL","13451.98","12731.96"
"22/05/2024 22:00 - 22/05/2024 22:15","BZN|NL","13392.96","12715.97"
"22/05/2024 22:15 - 22/05/2024 22:30","BZN|NL","13244.37","12698.20"
"22/05/2024 22:30 - 22/05/2024 22:45","BZN|NL","13087.97","12588.24"
"22/05/2024 22:45 - 22/05/2024 23:00","BZN|NL","12855.62","12496.98"
"22/05/2024 23:00 - 22/05/2024 23:15","BZN|NL","12692.80","12314.97"
"22/05/2024 23:15 - 22/05/2024 23:30","BZN|NL","12544.24","12191.16"
"22/05/2024 23:30 - 22/05/2024 23:45","BZN|NL","12287.22","12077.81"
"22/05/2024 23:45 - 23/05/2024 00:00","BZN|NL","12051.70","11893.63"
"23/05/2024 00:00 - 23/05/2024 00:15","BZN|NL","12009.34","11745.04"
"23/05/2024 00:15 - 23/05/2024 00:30","BZN|NL","11807.06","11625.71"
"23/05/2024 00:30 - 23/05/2024 00:45","BZN|NL","11656.74","11523.65"
"23/05/2024 00:45 - 23/05/2024 01:00","BZN|NL","11546.35","11414.15"
"23/05/2024 01:00 - 23/05/2024 01:15","BZN|NL","11463.19","11281.26"
"23/05/2024 01:15 - 23/05/2024 01:30","BZN|NL","11340.90","11160.96"
"23/05/2024 01:30 - 23/05/2024 01:45","BZN|NL","11216.20","11028.11"
"23/05/2024 01:45 - 23/05/2024 02:00","BZN|NL","11074.41","10952.75"
"23/05/2024 02:00 - 23/05/2024 02:15","BZN|NL","11006.71","10911.75"
"23/05/2024 02:15 - 23/05/2024 02:30","BZN|NL","10916.80","10828.61"
"23/05/2024 02:30 - 23/05/2024 02:45","BZN|NL","10841.66","10821.18"
"23/05/2024 02:45 - 23/05/2024 03:00","BZN|NL","10847.39","10768.19"
"23/05/2024 03:00 - 23/05/2024 03:15","BZN|NL","10786.98","10768.11"
"23/05/2024 03:15 - 23/05/2024 03:30","BZN|NL","10738.77","10731.55"
"23/05/2024 03:30 - 23/05/2024 03:45","BZN|NL","10703.21","10657.92"
"23/05/2024 03:45 - 23/05/2024 04:00","BZN|NL","10643.45","10637.89"
"23/05/2024 04:00 - 23/05/2024 04:15","BZN|NL","10654.49","10614.25"
"23/05/2024 04:15 - 23/05/2024 04:30","BZN|NL","10631.92","10592.40"
"23/05/2024 04:30 - 23/05/2024 04:45","BZN|NL","10634.73","10585.87"
"23/05/2024 04:45 - 23/05/2024 05:00","BZN|NL","10675.19","10594.79"
"23/05/2024 05:00 - 23/05/2024 05:15","BZN|NL","10796.93","10592.66"
"23/05/2024 05:15 - 23/05/2024 05:30","BZN|NL","10770.16","10646.17"
"23/05/2024 05:30 - 23/05/2024 05:45","BZN|NL","10782.41","10690.66"
"23/05/2024 05:45 - 23/05/2024 06:00","BZN|NL","10883.40","10721.96"
"23/05/2024 06:00 - 23/05/2024 06:15","BZN|NL","11202.50","10735.73"
"23/05/2024 06:15 - 23/05/2024 06:30","BZN|NL","11400.14","10756.60"
"23/05/2024 06:30 - 23/05/2024 06:45","BZN|NL","11587.10","10745.24"
"23/05/2024 06:45 - 23/05/2024 07:00","BZN|NL","11788.50","10767.36"
"23/05/2024 07:00 - 23/05/2024 07:15","BZN|NL","12157.35","10781.79"
"23/05/2024 07:15 - 23/05/2024 07:30","BZN|NL","12459.55","10782.82"
"23/05/2024 07:30 - 23/05/2024 07:45","BZN|NL","12750.55","10771.45"
"23/05/2024 07:45 - 23/05/2024 08:00","BZN|NL","13002.06","10779.84"
"23/05/2024 08:00 - 23/05/2024 08:15","BZN|NL","13217.60","10778.56"
"23/05/2024 08:15 - 23/05/2024 08:30","BZN|NL","13381.80","10521.13"
"23/05/2024 08:30 - 23/05/2024 08:45","BZN|NL","13501.95","10367.42"
"23/05/2024 08:45 - 23/05/2024 09:00","BZN|NL","13589.76","10278.41"
"23/05/2024 09:00 - 23/05/2024 09:15","BZN|NL","13731.92","10107.13"
"23/05/2024 09:15 - 23/05/2024 09:30","BZN|NL","13797.25","9949.17"
"23/05/2024 09:30 - 23/05/2024 09:45","BZN|NL","13813.74","9867.14"
"23/05/2024 09:45 - 23/05/2024 10:00","BZN|NL","13784.48","9974.70"
"23/05/2024 10:00 - 23/05/2024 10:15","BZN|NL","13624.11","9808.01"
"23/05/2024 10:15 - 23/05/2024 10:30","BZN|NL","13547.34","9300.49"
"23/05/2024 10:30 - 23/05/2024 10:45","BZN|NL","13551.90","8842.04"
"23/05/2024 10:45 - 23/05/2024 11:00","BZN|NL","13567.56","8795.34"
"23/05/2024 11:00 - 23/05/2024 11:15","BZN|NL","13428.66","8768.14"
"23/05/2024 11:15 - 23/05/2024 11:30","BZN|NL","13439.73","8501.05"
"23/05/2024 11:30 - 23/05/2024 11:45","BZN|NL","13364.76","8380.75"
"23/05/2024 11:45 - 23/05/2024 12:00","BZN|NL","13429.12","8380.60"
"23/05/2024 12:00 - 23/05/2024 12:15","BZN|NL","13396.14","8370.68"
"23/05/2024 12:15 - 23/05/2024 12:30","BZN|NL","13309.11","8219.64"
"23/05/2024 12:30 - 23/05/2024 12:45","BZN|NL","13220.08","8178.06"
"23/05/2024 12:45 - 23/05/2024 13:00","BZN|NL","13293.31","8168.63"
"23/05/2024 13:00 - 23/05/2024 13:15","BZN|NL","13296.76","8142.82"
"23/05/2024 13:15 - 23/05/2024 13:30","BZN|NL","13354.34","8130.88"
"23/05/2024 13:30 - 23/05/2024 13:45","BZN|NL","13296.33","8146.24"
"23/05/2024 13:45 - 23/05/2024 14:00","BZN|NL","13193.08","8178.80"
"23/05/2024 14:00 - 23/05/2024 14:15","BZN|NL","13194.54","8334.72"
"23/05/2024 14:15 - 23/05/2024 14:30","BZN|NL","13143.20","8513.77"
"23/05/2024 14:30 - 23/05/2024 14:45","BZN|NL","13077.62","8484.70"
"23/05/2024 14:45 - 23/05/2024 15:00","BZN|NL","13127.90","8478.02"
"23/05/2024 15:00 - 23/05/2024 15:15","BZN|NL","13122.03","8425.28"
"23/05/2024 15:15 - 23/05/2024 15:30","BZN|NL","13037.72","8504.37"
"23/05/2024 15:30 - 23/05/2024 15:45","BZN|NL","13127.22","8576.87"
"23/05/2024 15:45 - 23/05/2024 16:00","BZN|NL","13147.00","8614.13"
"23/05/2024 16:00 - 23/05/2024 16:15","BZN|NL","13209.94","8740.53"
"23/05/2024 16:15 - 23/05/2024 16:30","BZN|NL","13218.91","8883.30"
"23/05/2024 16:30 - 23/05/2024 16:45","BZN|NL","13240.20","8890.26"
"23/05/2024 16:45 - 23/05/2024 17:00","BZN|NL","13290.18","9039.47"
"23/05/2024 17:00 - 23/05/2024 17:15","BZN|NL","13297.51","9171.47"
"23/05/2024 17:15 - 23/05/2024 17:30","BZN|NL","13516.54","9507.33"
"23/05/2024 17:30 - 23/05/2024 17:45","BZN|NL","13493.37","9788.30"
"23/05/2024 17:45 - 23/05/2024 18:00","BZN|NL","13563.60","10028.28"
"23/05/2024 18:00 - 23/05/2024 18:15","BZN|NL","13304.99","10305.29"
"23/05/2024 18:15 - 23/05/2024 18:30","BZN|NL","13213.07","10527.10"
"23/05/2024 18:30 - 23/05/2024 18:45","BZN|NL","13185.17","10641.18"
"23/05/2024 18:45 - 23/05/2024 19:00","BZN|NL","13203.58","10873.06"
"23/05/2024 19:00 - 23/05/2024 19:15","BZN|NL","13163.39","11192.04"
"23/05/2024 19:15 - 23/05/2024 19:30","BZN|NL","13097.67","11404.09"
"23/05/2024 19:30 - 23/05/2024 19:45","BZN|NL","13041.86","11575.42"
"23/05/2024 19:45 - 23/05/2024 20:00","BZN|NL","13062.79","11798.28"
"23/05/2024 20:00 - 23/05/2024 20:15","BZN|NL","13089.74","11927.26"
"23/05/2024 20:15 - 23/05/2024 20:30","BZN|NL","13071.94","12118.87"
"23/05/2024 20:30 - 23/05/2024 20:45","BZN|NL","13075.12","12209.40"
"23/05/2024 20:45 - 23/05/2024 21:00","BZN|NL","13111.87","12329.79"
"23/05/2024 21:00 - 23/05/2024 21:15","BZN|NL","13164.46","12393.87"
"23/05/2024 21:15 - 23/05/2024 21:30","BZN|NL","13215.87","12508.83"
"23/05/2024 21:30 - 23/05/2024 21:45","BZN|NL","13267.57","12501.24"
"23/05/2024 21:45 - 23/05/2024 22:00","BZN|NL","13256.15","12493.42"
"23/05/2024 22:00 - 23/05/2024 22:15","BZN|NL","13160.48","12404.23"
"23/05/2024 22:15 - 23/05/2024 22:30","BZN|NL","13035.50","12380.50"
"23/05/2024 22:30 - 23/05/2024 22:45","BZN|NL","12914.27","12237.30"
"23/05/2024 22:45 - 23/05/2024 23:00","BZN|NL","12754.26","12138.52"
"23/05/2024 23:00 - 23/05/2024 23:15","BZN|NL","12599.93","12014.50"
"23/05/2024 23:15 - 23/05/2024 23:30","BZN|NL","12445.28","11966.27"
"23/05/2024 23:30 - 23/05/2024 23:45","BZN|NL","12210.47","11834.37"
"23/05/2024 23:45 - 24/05/2024 00:00","BZN|NL","12041.12","11745.18"
"24/05/2024 00:00 - 24/05/2024 00:15","BZN|NL","11890.88","11626.62"
"24/05/2024 00:15 - 24/05/2024 00:30","BZN|NL","11727.52","11505.95"
"24/05/2024 00:30 - 24/05/2024 00:45","BZN|NL","11556.18","11368.35"
"24/05/2024 00:45 - 24/05/2024 01:00","BZN|NL","11347.67","11249.11"
"24/05/2024 01:00 - 24/05/2024 01:15","BZN|NL","11253.56","11177.70"
"24/05/2024 01:15 - 24/05/2024 01:30","BZN|NL","11160.18","11147.71"
"24/05/2024 01:30 - 24/05/2024 01:45","BZN|NL","11027.64","11088.72"
"24/05/2024 01:45 - 24/05/2024 02:00","BZN|NL","10939.24","11037.07"
"24/05/2024 02:00 - 24/05/2024 02:15","BZN|NL","10882.52","11001.46"
"24/05/2024 02:15 - 24/05/2024 02:30","BZN|NL","10839.52","10974.14"
"24/05/2024 02:30 - 24/05/2024 02:45","BZN|NL","10756.34","10939.00"
"24/05/2024 02:45 - 24/05/2024 03:00","BZN|NL","10704.99","10814.47"
"24/05/2024 03:00 - 24/05/2024 03:15","BZN|NL","10629.84","10814.06"
"24/05/2024 03:15 - 24/05/2024 03:30","BZN|NL","10577.35","10776.26"
"24/05/2024 03:30 - 24/05/2024 03:45","BZN|NL","10555.91","10669.67"
"24/05/2024 03:45 - 24/05/2024 04:00","BZN|NL","10549.72","10647.36"
"24/05/2024 04:00 - 24/05/2024 04:15","BZN|NL","10566.91","10612.31"
"24/05/2024 04:15 - 24/05/2024 04:30","BZN|NL","10570.44","10614.82"
"24/05/2024 04:30 - 24/05/2024 04:45","BZN|NL","10541.24","10618.79"
"24/05/2024 04:45 - 24/05/2024 05:00","BZN|NL","10616.99","10625.41"
"24/05/2024 05:00 - 24/05/2024 05:15","BZN|NL","10637.18","10604.50"
"24/05/2024 05:15 - 24/05/2024 05:30","BZN|NL","10694.46","10594.77"
"24/05/2024 05:30 - 24/05/2024 05:45","BZN|NL","10736.87","10632.16"
"24/05/2024 05:45 - 24/05/2024 06:00","BZN|NL","10878.04","10685.34"
"24/05/2024 06:00 - 24/05/2024 06:15","BZN|NL","11112.71","10717.63"
"24/05/2024 06:15 - 24/05/2024 06:30","BZN|NL","11218.82","10736.24"
"24/05/2024 06:30 - 24/05/2024 06:45","BZN|NL","11332.27","10785.84"
"24/05/2024 06:45 - 24/05/2024 07:00","BZN|NL","11508.00","10858.77"
"24/05/2024 07:00 - 24/05/2024 07:15","BZN|NL","12029.50","10921.88"
"24/05/2024 07:15 - 24/05/2024 07:30","BZN|NL","12321.04","10950.92"
"24/05/2024 07:30 - 24/05/2024 07:45","BZN|NL","12630.42","10975.82"
"24/05/2024 07:45 - 24/05/2024 08:00","BZN|NL","12911.07","10920.64"
"24/05/2024 08:00 - 24/05/2024 08:15","BZN|NL","13093.79","10826.78"
"24/05/2024 08:15 - 24/05/2024 08:30","BZN|NL","13205.38","10624.92"
"24/05/2024 08:30 - 24/05/2024 08:45","BZN|NL","13344.12","10420.39"
"24/05/2024 08:45 - 24/05/2024 09:00","BZN|NL","13580.75","10196.39"
"24/05/2024 09:00 - 24/05/2024 09:15","BZN|NL","13681.91","9895.79"
"24/05/2024 09:15 - 24/05/2024 09:30","BZN|NL","13739.43","9650.06"
"24/05/2024 09:30 - 24/05/2024 09:45","BZN|NL","13762.84","9354.20"
"24/05/2024 09:45 - 24/05/2024 10:00","BZN|NL","13803.59","9096.10"
"24/05/2024 10:00 - 24/05/2024 10:15","BZN|NL","13855.08","8842.14"
"24/05/2024 10:15 - 24/05/2024 10:30","BZN|NL","13904.77","8468.00"
"24/05/2024 10:30 - 24/05/2024 10:45","BZN|NL","13923.73","8168.19"
"24/05/2024 10:45 - 24/05/2024 11:00","BZN|NL","13964.31","7915.37"
"24/05/2024 11:00 - 24/05/2024 11:15","BZN|NL","13958.97","7759.13"
"24/05/2024 11:15 - 24/05/2024 11:30","BZN|NL","13977.49","7545.45"
"24/05/2024 11:30 - 24/05/2024 11:45","BZN|NL","13961.99","7400.53"
"24/05/2024 11:45 - 24/05/2024 12:00","BZN|NL","14001.83","7321.22"
"24/05/2024 12:00 - 24/05/2024 12:15","BZN|NL","14010.83","7264.91"
"24/05/2024 12:15 - 24/05/2024 12:30","BZN|NL","14012.68","7102.83"
"24/05/2024 12:30 - 24/05/2024 12:45","BZN|NL","13937.53","7029.73"
"24/05/2024 12:45 - 24/05/2024 13:00","BZN|NL","13889.29","7044.75"
"24/05/2024 13:00 - 24/05/2024 13:15","BZN|NL","13954.21","7154.64"
"24/05/2024 13:15 - 24/05/2024 13:30","BZN|NL","13947.01","7324.25"
"24/05/2024 13:30 - 24/05/2024 13:45","BZN|NL","13832.69","7383.05"
"24/05/2024 13:45 - 24/05/2024 14:00","BZN|NL","13812.08","7508.92"
"24/05/2024 14:00 - 24/05/2024 14:15","BZN|NL","13774.54","7726.74"
"24/05/2024 14:15 - 24/05/2024 14:30","BZN|NL","13753.17","7902.93"
"24/05/2024 14:30 - 24/05/2024 14:45","BZN|NL","13769.52","7996.58"
"24/05/2024 14:45 - 24/05/2024 15:00","BZN|NL","13738.25","8085.88"
"24/05/2024 15:00 - 24/05/2024 15:15","BZN|NL","13825.50","8242.04"
"24/05/2024 15:15 - 24/05/2024 15:30","BZN|NL","13801.53","8409.92"
"24/05/2024 15:30 - 24/05/2024 15:45","BZN|NL","13821.65","8477.59"
"24/05/2024 15:45 - 24/05/2024 16:00","BZN|NL","13826.57","8632.79"
"24/05/2024 16:00 - 24/05/2024 16:15","BZN|NL","13861.41","8918.89"
"24/05/2024 16:15 - 24/05/2024 16:30","BZN|NL","13792.98","9102.91"
"24/05/2024 16:30 - 24/05/2024 16:45","BZN|NL","13812.29","9285.00"
"24/05/2024 16:45 - 24/05/2024 17:00","BZN|NL","13965.96","9526.59"
"24/05/2024 17:00 - 24/05/2024 17:15","BZN|NL","14167.24","9874.34"
"24/05/2024 17:15 - 24/05/2024 17:30","BZN|NL","14373.52","10223.43"
"24/05/2024 17:30 - 24/05/2024 17:45","BZN|NL","14543.95","10515.76"
"24/05/2024 17:45 - 24/05/2024 18:00","BZN|NL","14660.43","10812.54"
"24/05/2024 18:00 - 24/05/2024 18:15","BZN|NL","14484.92","11110.03"
"24/05/2024 18:15 - 24/05/2024 18:30","BZN|NL","14287.51","11339.90"
"24/05/2024 18:30 - 24/05/2024 18:45","BZN|NL","14229.31","11453.30"
"24/05/2024 18:45 - 24/05/2024 19:00","BZN|NL","14187.90","11656.61"
"24/05/2024 19:00 - 24/05/2024 19:15","BZN|NL","14029.00","11759.71"
"24/05/2024 19:15 - 24/05/2024 19:30","BZN|NL","14003.89","11890.00"
"24/05/2024 19:30 - 24/05/2024 19:45","BZN|NL","13923.28","12020.54"
"24/05/2024 19:45 - 24/05/2024 20:00","BZN|NL","13963.74","12153.22"
"24/05/2024 20:00 - 24/05/2024 20:15","BZN|NL","13849.75","12146.54"
"24/05/2024 20:15 - 24/05/2024 20:30","BZN|NL","13728.88","12169.73"
"24/05/2024 20:30 - 24/05/2024 20:45","BZN|NL","13613.67","12237.84"
"24/05/2024 20:45 - 24/05/2024 21:00","BZN|NL","13535.39","12297.13"
"24/05/2024 21:00 - 24/05/2024 21:15","BZN|NL","13417.92","12284.29"
"24/05/2024 21:15 - 24/05/2024 21:30","BZN|NL","13332.56","12344.00"
"24/05/2024 21:30 - 24/05/2024 21:45","BZN|NL","13236.79","12361.17"
"24/05/2024 21:45 - 24/05/2024 22:00","BZN|NL","13218.86","12312.41"
"24/05/2024 22:00 - 24/05/2024 22:15","BZN|NL","12998.01","12206.97"
"24/05/2024 22:15 - 24/05/2024 22:30","BZN|NL","12810.38","12118.13"
"24/05/2024 22:30 - 24/05/2024 22:45","BZN|NL","12586.13","12005.92"
"24/05/2024 22:45 - 24/05/2024 23:00","BZN|NL","12423.66","11855.03"
"24/05/2024 23:00 - 24/05/2024 23:15","BZN|NL","12386.96","11709.15"
