MTU (CET/CEST),Area,Sequence,Day-ahead Price (EUR/MWh),Intraday Period (CET/CEST),Intraday Price (EUR/MWh)
10/11/2023 01:00:00 - 10/11/2023 02:00:00,BZN|NL,Without Sequence,59.73,,
10/11/2023 02:00:00 - 10/11/2023 03:00:00,BZN|NL,Without Sequence,53.74,,
10/11/2023 03:00:00 - 10/11/2023 04:00:00,BZN|NL,Without Sequence,48.36,,
10/11/2023 04:00:00 - 10/11/2023 05:00:00,BZN|NL,Without Sequence,50,,
10/11/2023 05:00:00 - 10/11/2023 06:00:00,BZN|NL,Without Sequence,66.98,,
10/11/2023 06:00:00 - 10/11/2023 07:00:00,BZN|NL,Without Sequence,84.25,,
10/11/2023 07:00:00 - 10/11/2023 08:00:00,BZN|NL,Without Sequence,106.73,,
10/11/2023 08:00:00 - 10/11/2023 09:00:00,BZN|NL,Without Sequence,113,,
10/11/2023 09:00:00 - 10/11/2023 10:00:00,BZN|NL,Without Sequence,116.37,,
10/11/2023 10:00:00 - 10/11/2023 11:00:00,BZN|NL,Without Sequence,105.8,,
10/11/2023 11:00:00 - 10/11/2023 12:00:00,BZN|NL,Without Sequence,98,,
10/11/2023 12:00:00 - 10/11/2023 13:00:00,BZN|NL,Without Sequence,91.8,,
10/11/2023 13:00:00 - 10/11/2023 14:00:00,BZN|NL,Without Sequence,100,,
10/11/2023 14:00:00 - 10/11/2023 15:00:00,BZN|NL,Without Sequence,96.24,,
10/11/2023 15:00:00 - 10/11/2023 16:00:00,BZN|NL,Without Sequence,110.67,,
10/11/2023 16:00:00 - 10/11/2023 17:00:00,BZN|NL,Without Sequence,121.07,,
10/11/2023 17:00:00 - 10/11/2023 18:00:00,BZN|NL,Without Sequence,135.15,,
10/11/2023 18:00:00 - 10/11/2023 19:00:00,BZN|NL,Without Sequence,135.1,,
10/11/2023 19:00:00 - 10/11/2023 20:00:00,BZN|NL,Without Sequence,123.58,,
10/11/2023 20:00:00 - 10/11/2023 21:00:00,BZN|NL,Without Sequence,112.93,,
10/11/2023 21:00:00 - 10/11/2023 22:00:00,BZN|NL,Without Sequence,105.1,,
10/11/2023 22:00:00 - 10/11/2023 23:00:00,BZN|NL,Without Sequence,103.97,,
10/11/2023 23:00:00 - 11/11/2023 00:00:00,BZN|NL,Without Sequence,93.2,,
11/11/2023 00:00:00 - 11/11/2023 01:00:00,BZN|NL,Without Sequence,87.3,,
11/11/2023 01:00:00 - 11/11/2023 02:00:00,BZN|NL,Without Sequence,85.89,,
11/11/2023 02:00:00 - 11/11/2023 03:00:00,BZN|NL,Without Sequence,85.88,,
11/11/2023 03:00:00 - 11/11/2023 04:00:00,BZN|NL,Without Sequence,83.21,,
11/11/2023 04:00:00 - 11/11/2023 05:00:00,BZN|NL,Without Sequence,82.71,,
11/11/2023 05:00:00 - 11/11/2023 06:00:00,BZN|NL,Without Sequence,85.44,,
11/11/2023 06:00:00 - 11/11/2023 07:00:00,BZN|NL,Without Sequence,86.3,,
11/11/2023 07:00:00 - 11/11/2023 08:00:00,BZN|NL,Without Sequence,88,,
11/11/2023 08:00:00 - 11/11/2023 09:00:00,BZN|NL,Without Sequence,92,,
11/11/2023 09:00:00 - 11/11/2023 10:00:00,BZN|NL,Without Sequence,94.89,,
11/11/2023 10:00:00 - 11/11/2023 11:00:00,BZN|NL,Without Sequence,91.28,,
11/11/2023 11:00:00 - 11/11/2023 12:00:00,BZN|NL,Without Sequence,90.22,,
11/11/2023 12:00:00 - 11/11/2023 13:00:00,BZN|NL,Without Sequence,87.94,,
11/11/2023 13:00:00 - 11/11/2023 14:00:00,BZN|NL,Without Sequence,87.8,,
11/11/2023 14:00:00 - 11/11/2023 15:00:00,BZN|NL,Without Sequence,91.5,,
11/11/2023 15:00:00 - 11/11/2023 16:00:00,BZN|NL,Without Sequence,102.87,,
11/11/2023 16:00:00 - 11/11/2023 17:00:00,BZN|NL,Without Sequence,115.74,,
11/11/2023 17:00:00 - 11/11/2023 18:00:00,BZN|NL,Without Sequence,127.98,,
11/11/2023 18:00:00 - 11/11/2023 19:00:00,BZN|NL,Without Sequence,135.76,,
11/11/2023 19:00:00 - 11/11/2023 20:00:00,BZN|NL,Without Sequence,124.47,,
11/11/2023 20:00:00 - 11/11/2023 21:00:00,BZN|NL,Without Sequence,113.51,,
11/11/2023 21:00:00 - 11/11/2023 22:00:00,BZN|NL,Without Sequence,102.58,,
11/11/2023 22:00:00 - 11/11/2023 23:00:00,BZN|NL,Without Sequence,92.38,,
11/11/2023 23:00:00 - 12/11/2023 00:00:00,BZN|NL,Without Sequence,87.41,,
12/11/2023 00:00:00 - 12/11/2023 01:00:00,BZN|NL,Without Sequence,89.58,,
12/11/2023 01:00:00 - 12/11/2023 02:00:00,BZN|NL,Without Sequence,85.36,,
12/11/2023 02:00:00 - 12/11/2023 03:00:00,BZN|NL,Without Sequence,85.37,,
12/11/2023 03:00:00 - 12/11/2023 04:00:00,BZN|NL,Without Sequence,84.4,,
12/11/2023 04:00:00 - 12/11/2023 05:00:00,BZN|NL,Without Sequence,86.76,,
12/11/2023 05:00:00 - 12/11/2023 06:00:00,BZN|NL,Without Sequence,88.32,,
12/11/2023 06:00:00 - 12/11/2023 07:00:00,BZN|NL,Without Sequence,87.25,,
12/11/2023 07:00:00 - 12/11/2023 08:00:00,BZN|NL,Without Sequence,87.28,,
12/11/2023 08:00:00 - 12/11/2023 09:00:00,BZN|NL,Without Sequence,88.04,,
12/11/2023 09:00:00 - 12/11/2023 10:00:00,BZN|NL,Without Sequence,89.75,,
12/11/2023 10:00:00 - 12/11/2023 11:00:00,BZN|NL,Without Sequence,88.66,,
12/11/2023 11:00:00 - 12/11/2023 12:00:00,BZN|NL,Without Sequence,86.62,,
12/11/2023 12:00:00 - 12/11/2023 13:00:00,BZN|NL,Without Sequence,88.09,,
12/11/2023 13:00:00 - 12/11/2023 14:00:00,BZN|NL,Without Sequence,90,,
12/11/2023 14:00:00 - 12/11/2023 15:00:00,BZN|NL,Without Sequence,94.97,,
12/11/2023 15:00:00 - 12/11/2023 16:00:00,BZN|NL,Without Sequence,110.38,,
12/11/2023 16:00:00 - 12/11/2023 17:00:00,BZN|NL,Without Sequence,122.51,,
12/11/2023 17:00:00 - 12/11/2023 18:00:00,BZN|NL,Without Sequence,141.96,,
12/11/2023 18:00:00 - 12/11/2023 19:00:00,BZN|NL,Without Sequence,130.49,,
12/11/2023 19:00:00 - 12/11/2023 20:00:00,BZN|NL,Without Sequence,126,,
12/11/2023 20:00:00 - 12/11/2023 21:00:00,BZN|NL,Without Sequence,116.8,,
12/11/2023 21:00:00 - 12/11/2023 22:00:00,BZN|NL,Without Sequence,107.33,,
12/11/2023 22:00:00 - 12/11/2023 23:00:00,BZN|NL,Without Sequence,100.14,,
12/11/2023 23:00:00 - 13/11/2023 00:00:00,BZN|NL,Without Sequence,88.02,,
13/11/2023 00:00:00 - 13/11/2023 01:00:00,BZN|NL,Without Sequence,91.26,,
13/11/2023 01:00:00 - 13/11/2023 02:00:00,BZN|NL,Without Sequence,86.82,,
13/11/2023 02:00:00 - 13/11/2023 03:00:00,BZN|NL,Without Sequence,87,,
13/11/2023 03:00:00 - 13/11/2023 04:00:00,BZN|NL,Without Sequence,87.25,,
13/11/2023 04:00:00 - 13/11/2023 05:00:00,BZN|NL,Without Sequence,85.28,,
13/11/2023 05:00:00 - 13/11/2023 06:00:00,BZN|NL,Without Sequence,88.56,,
13/11/2023 06:00:00 - 13/11/2023 07:00:00,BZN|NL,Without Sequence,112.2,,
13/11/2023 07:00:00 - 13/11/2023 08:00:00,BZN|NL,Without Sequence,134.21,,
13/11/2023 08:00:00 - 13/11/2023 09:00:00,BZN|NL,Without Sequence,145,,
13/11/2023 09:00:00 - 13/11/2023 10:00:00,BZN|NL,Without Sequence,125.9,,
13/11/2023 10:00:00 - 13/11/2023 11:00:00,BZN|NL,Without Sequence,118.86,,
13/11/2023 11:00:00 - 13/11/2023 12:00:00,BZN|NL,Without Sequence,116.67,,
13/11/2023 12:00:00 - 13/11/2023 13:00:00,BZN|NL,Without Sequence,108.5,,
13/11/2023 13:00:00 - 13/11/2023 14:00:00,BZN|NL,Without Sequence,101.61,,
13/11/2023 14:00:00 - 13/11/2023 15:00:00,BZN|NL,Without Sequence,88.25,,
13/11/2023 15:00:00 - 13/11/2023 16:00:00,BZN|NL,Without Sequence,80.13,,
13/11/2023 16:00:00 - 13/11/2023 17:00:00,BZN|NL,Without Sequence,78.67,,
13/11/2023 17:00:00 - 13/11/2023 18:00:00,BZN|NL,Without Sequence,91.33,,
13/11/2023 18:00:00 - 13/11/2023 19:00:00,BZN|NL,Without Sequence,96,,
13/11/2023 19:00:00 - 13/11/2023 20:00:00,BZN|NL,Without Sequence,87.6,,
13/11/2023 20:00:00 - 13/11/2023 21:00:00,BZN|NL,Without Sequence,76.8,,
13/11/2023 21:00:00 - 13/11/2023 22:00:00,BZN|NL,Without Sequence,61.99,,
13/11/2023 22:00:00 - 13/11/2023 23:00:00,BZN|NL,Without Sequence,61.48,,
13/11/2023 23:00:00 - 14/11/2023 00:00:00,BZN|NL,Without Sequence,30.01,,
14/11/2023 00:00:00 - 14/11/2023 01:00:00,BZN|NL,Without Sequence,10.6,,
14/11/2023 01:00:00 - 14/11/2023 02:00:00,BZN|NL,Without Sequence,1.48,,
14/11/2023 02:00:00 - 14/11/2023 03:00:00,BZN|NL,Without Sequence,0.29,,
14/11/2023 03:00:00 - 14/11/2023 04:00:00,BZN|NL,Without Sequence,0.08,,
14/11/2023 04:00:00 - 14/11/2023 05:00:00,BZN|NL,Without Sequence,0.32,,
14/11/2023 05:00:00 - 14/11/2023 06:00:00,BZN|NL,Without Sequence,1.82,,
14/11/2023 06:00:00 - 14/11/2023 07:00:00,BZN|NL,Without Sequence,47.63,,
14/11/2023 07:00:00 - 14/11/2023 08:00:00,BZN|NL,Without Sequence,80.03,,
14/11/2023 08:00:00 - 14/11/2023 09:00:00,BZN|NL,Without Sequence,96.31,,
14/11/2023 09:00:00 - 14/11/2023 10:00:00,BZN|NL,Without Sequence,86.46,,
14/11/2023 10:00:00 - 14/11/2023 11:00:00,BZN|NL,Without Sequence,74.8,,
14/11/2023 11:00:00 - 14/11/2023 12:00:00,BZN|NL,Without Sequence,72.82,,
14/11/2023 12:00:00 - 14/11/2023 13:00:00,BZN|NL,Without Sequence,75.08,,
14/11/2023 13:00:00 - 14/11/2023 14:00:00,BZN|NL,Without Sequence,75.22,,
14/11/2023 14:00:00 - 14/11/2023 15:00:00,BZN|NL,Without Sequence,86.38,,
14/11/2023 15:00:00 - 14/11/2023 16:00:00,BZN|NL,Without Sequence,100.6,,
14/11/2023 16:00:00 - 14/11/2023 17:00:00,BZN|NL,Without Sequence,98.91,,
14/11/2023 17:00:00 - 14/11/2023 18:00:00,BZN|NL,Without Sequence,132.8,,
14/11/2023 18:00:00 - 14/11/2023 19:00:00,BZN|NL,Without Sequence,126.03,,
14/11/2023 19:00:00 - 14/11/2023 20:00:00,BZN|NL,Without Sequence,116.97,,
14/11/2023 20:00:00 - 14/11/2023 21:00:00,BZN|NL,Without Sequence,100.45,,
14/11/2023 21:00:00 - 14/11/2023 22:00:00,BZN|NL,Without Sequence,93.4,,
14/11/2023 22:00:00 - 14/11/2023 23:00:00,BZN|NL,Without Sequence,96.16,,
14/11/2023 23:00:00 - 15/11/2023 00:00:00,BZN|NL,Without Sequence,85.5,,
15/11/2023 00:00:00 - 15/11/2023 01:00:00,BZN|NL,Without Sequence,81.1,,
15/11/2023 01:00:00 - 15/11/2023 02:00:00,BZN|NL,Without Sequence,76.42,,
15/11/2023 02:00:00 - 15/11/2023 03:00:00,BZN|NL,Without Sequence,72.9,,
15/11/2023 03:00:00 - 15/11/2023 04:00:00,BZN|NL,Without Sequence,70.69,,
15/11/2023 04:00:00 - 15/11/2023 05:00:00,BZN|NL,Without Sequence,74.45,,
15/11/2023 05:00:00 - 15/11/2023 06:00:00,BZN|NL,Without Sequence,81.99,,
15/11/2023 06:00:00 - 15/11/2023 07:00:00,BZN|NL,Without Sequence,101.27,,
15/11/2023 07:00:00 - 15/11/2023 08:00:00,BZN|NL,Without Sequence,121.36,,
15/11/2023 08:00:00 - 15/11/2023 09:00:00,BZN|NL,Without Sequence,126.23,,
15/11/2023 09:00:00 - 15/11/2023 10:00:00,BZN|NL,Without Sequence,117.48,,
15/11/2023 10:00:00 - 15/11/2023 11:00:00,BZN|NL,Without Sequence,108.46,,
15/11/2023 11:00:00 - 15/11/2023 12:00:00,BZN|NL,Without Sequence,96.82,,
15/11/2023 12:00:00 - 15/11/2023 13:00:00,BZN|NL,Without Sequence,90.94,,
15/11/2023 13:00:00 - 15/11/2023 14:00:00,BZN|NL,Without Sequence,92.46,,
15/11/2023 14:00:00 - 15/11/2023 15:00:00,BZN|NL,Without Sequence,94.55,,
15/11/2023 15:00:00 - 15/11/2023 16:00:00,BZN|NL,Without Sequence,113.76,,
15/11/2023 16:00:00 - 15/11/2023 17:00:00,BZN|NL,Without Sequence,119.21,,
15/11/2023 17:00:00 - 15/11/2023 18:00:00,BZN|NL,Without Sequence,126.6,,
15/11/2023 18:00:00 - 15/11/2023 19:00:00,BZN|NL,Without Sequence,129.9,,
15/11/2023 19:00:00 - 15/11/2023 20:00:00,BZN|NL,Without Sequence,121.08,,
15/11/2023 20:00:00 - 15/11/2023 21:00:00,BZN|NL,Without Sequence,109.9,,
15/11/2023 21:00:00 - 15/11/2023 22:00:00,BZN|NL,Without Sequence,97.5,,
15/11/2023 22:00:00 - 15/11/2023 23:00:00,BZN|NL,Without Sequence,91.66,,
15/11/2023 23:00:00 - 16/11/2023 00:00:00,BZN|NL,Without Sequence,84.21,,
16/11/2023 00:00:00 - 16/11/2023 01:00:00,BZN|NL,Without Sequence,85.46,,
16/11/2023 01:00:00 - 16/11/2023 02:00:00,BZN|NL,Without Sequence,83.4,,
16/11/2023 02:00:00 - 16/11/2023 03:00:00,BZN|NL,Without Sequence,95.57,,
16/11/2023 03:00:00 - 16/11/2023 04:00:00,BZN|NL,Without Sequence,95.57,,
16/11/2023 04:00:00 - 16/11/2023 05:00:00,BZN|NL,Without Sequence,98.3,,
16/11/2023 05:00:00 - 16/11/2023 06:00:00,BZN|NL,Without Sequence,103.2,,
16/11/2023 06:00:00 - 16/11/2023 07:00:00,BZN|NL,Without Sequence,105,,
16/11/2023 07:00:00 - 16/11/2023 08:00:00,BZN|NL,Without Sequence,126.9,,
16/11/2023 08:00:00 - 16/11/2023 09:00:00,BZN|NL,Without Sequence,129.99,,
16/11/2023 09:00:00 - 16/11/2023 10:00:00,BZN|NL,Without Sequence,128.59,,
16/11/2023 10:00:00 - 16/11/2023 11:00:00,BZN|NL,Without Sequence,120.1,,
16/11/2023 11:00:00 - 16/11/2023 12:00:00,BZN|NL,Without Sequence,116.62,,
16/11/2023 12:00:00 - 16/11/2023 13:00:00,BZN|NL,Without Sequence,122.63,,
16/11/2023 13:00:00 - 16/11/2023 14:00:00,BZN|NL,Without Sequence,131.64,,
16/11/2023 14:00:00 - 16/11/2023 15:00:00,BZN|NL,Without Sequence,146.52,,
16/11/2023 15:00:00 - 16/11/2023 16:00:00,BZN|NL,Without Sequence,158.5,,
16/11/2023 16:00:00 - 16/11/2023 17:00:00,BZN|NL,Without Sequence,158.24,,
16/11/2023 17:00:00 - 16/11/2023 18:00:00,BZN|NL,Without Sequence,181.22,,
16/11/2023 18:00:00 - 16/11/2023 19:00:00,BZN|NL,Without Sequence,140.44,,
16/11/2023 19:00:00 - 16/11/2023 20:00:00,BZN|NL,Without Sequence,125.26,,
16/11/2023 20:00:00 - 16/11/2023 21:00:00,BZN|NL,Without Sequence,121.19,,
16/11/2023 21:00:00 - 16/11/2023 22:00:00,BZN|NL,Without Sequence,115,,
16/11/2023 22:00:00 - 16/11/2023 23:00:00,BZN|NL,Without Sequence,110.2,,
16/11/2023 23:00:00 - 17/11/2023 00:00:00,BZN|NL,Without Sequence,100.85,,
17/11/2023 00:00:00 - 17/11/2023 01:00:00,BZN|NL,Without Sequence,106,,
17/11/2023 01:00:00 - 17/11/2023 02:00:00,BZN|NL,Without Sequence,100,,
17/11/2023 02:00:00 - 17/11/2023 03:00:00,BZN|NL,Without Sequence,100,,
17/11/2023 03:00:00 - 17/11/2023 04:00:00,BZN|NL,Without Sequence,92.86,,
17/11/2023 04:00:00 - 17/11/2023 05:00:00,BZN|NL,Without Sequence,95.7,,
17/11/2023 05:00:00 - 17/11/2023 06:00:00,BZN|NL,Without Sequence,103.2,,
17/11/2023 06:00:00 - 17/11/2023 07:00:00,BZN|NL,Without Sequence,119.35,,
17/11/2023 07:00:00 - 17/11/2023 08:00:00,BZN|NL,Without Sequence,131.03,,
17/11/2023 08:00:00 - 17/11/2023 09:00:00,BZN|NL,Without Sequence,141.92,,
17/11/2023 09:00:00 - 17/11/2023 10:00:00,BZN|NL,Without Sequence,134.75,,
17/11/2023 10:00:00 - 17/11/2023 11:00:00,BZN|NL,Without Sequence,127.9,,
17/11/2023 11:00:00 - 17/11/2023 12:00:00,BZN|NL,Without Sequence,125.18,,
17/11/2023 12:00:00 - 17/11/2023 13:00:00,BZN|NL,Without Sequence,119.54,,
17/11/2023 13:00:00 - 17/11/2023 14:00:00,BZN|NL,Without Sequence,112.1,,
17/11/2023 14:00:00 - 17/11/2023 15:00:00,BZN|NL,Without Sequence,123.91,,
17/11/2023 15:00:00 - 17/11/2023 16:00:00,BZN|NL,Without Sequence,129.76,,
17/11/2023 16:00:00 - 17/11/2023 17:00:00,BZN|NL,Without Sequence,137.65,,
17/11/2023 17:00:00 - 17/11/2023 18:00:00,BZN|NL,Without Sequence,146.32,,
17/11/2023 18:00:00 - 17/11/2023 19:00:00,BZN|NL,Without Sequence,149.8,,
17/11/2023 19:00:00 - 17/11/2023 20:00:00,BZN|NL,Without Sequence,141.83,,
17/11/2023 20:00:00 - 17/11/2023 21:00:00,BZN|NL,Without Sequence,128.44,,
17/11/2023 21:00:00 - 17/11/2023 22:00:00,BZN|NL,Without Sequence,120.36,,
17/11/2023 22:00:00 - 17/11/2023 23:00:00,BZN|NL,Without Sequence,118.24,,
17/11/2023 23:00:00 - 18/11/2023 00:00:00,BZN|NL,Without Sequence,112.1,,
18/11/2023 00:00:00 - 18/11/2023 01:00:00,BZN|NL,Without Sequence,110.56,,
18/11/2023 01:00:00 - 18/11/2023 02:00:00,BZN|NL,Without Sequence,97.38,,
18/11/2023 02:00:00 - 18/11/2023 03:00:00,BZN|NL,Without Sequence,90.61,,
18/11/2023 03:00:00 - 18/11/2023 04:00:00,BZN|NL,Without Sequence,85.94,,
18/11/2023 04:00:00 - 18/11/2023 05:00:00,BZN|NL,Without Sequence,82.46,,
18/11/2023 05:00:00 - 18/11/2023 06:00:00,BZN|NL,Without Sequence,82.5,,
18/11/2023 06:00:00 - 18/11/2023 07:00:00,BZN|NL,Without Sequence,86.19,,
18/11/2023 07:00:00 - 18/11/2023 08:00:00,BZN|NL,Without Sequence,92.08,,
18/11/2023 08:00:00 - 18/11/2023 09:00:00,BZN|NL,Without Sequence,100.17,,
18/11/2023 09:00:00 - 18/11/2023 10:00:00,BZN|NL,Without Sequence,96.95,,
18/11/2023 10:00:00 - 18/11/2023 11:00:00,BZN|NL,Without Sequence,95.21,,
18/11/2023 11:00:00 - 18/11/2023 12:00:00,BZN|NL,Without Sequence,92.89,,
18/11/2023 12:00:00 - 18/11/2023 13:00:00,BZN|NL,Without Sequence,92.64,,
18/11/2023 13:00:00 - 18/11/2023 14:00:00,BZN|NL,Without Sequence,91.61,,
18/11/2023 14:00:00 - 18/11/2023 15:00:00,BZN|NL,Without Sequence,92.89,,
18/11/2023 15:00:00 - 18/11/2023 16:00:00,BZN|NL,Without Sequence,92.23,,
18/11/2023 16:00:00 - 18/11/2023 17:00:00,BZN|NL,Without Sequence,94.48,,
18/11/2023 17:00:00 - 18/11/2023 18:00:00,BZN|NL,Without Sequence,105.28,,
18/11/2023 18:00:00 - 18/11/2023 19:00:00,BZN|NL,Without Sequence,107.62,,
18/11/2023 19:00:00 - 18/11/2023 20:00:00,BZN|NL,Without Sequence,90.8,,
18/11/2023 20:00:00 - 18/11/2023 21:00:00,BZN|NL,Without Sequence,83.54,,
18/11/2023 21:00:00 - 18/11/2023 22:00:00,BZN|NL,Without Sequence,78.11,,
18/11/2023 22:00:00 - 18/11/2023 23:00:00,BZN|NL,Without Sequence,73.76,,
18/11/2023 23:00:00 - 19/11/2023 00:00:00,BZN|NL,Without Sequence,58.11,,
19/11/2023 00:00:00 - 19/11/2023 01:00:00,BZN|NL,Without Sequence,19.24,,
19/11/2023 01:00:00 - 19/11/2023 02:00:00,BZN|NL,Without Sequence,5.75,,
19/11/2023 02:00:00 - 19/11/2023 03:00:00,BZN|NL,Without Sequence,4.1,,
19/11/2023 03:00:00 - 19/11/2023 04:00:00,BZN|NL,Without Sequence,0.13,,
19/11/2023 04:00:00 - 19/11/2023 05:00:00,BZN|NL,Without Sequence,0.07,,
19/11/2023 05:00:00 - 19/11/2023 06:00:00,BZN|NL,Without Sequence,0.09,,
19/11/2023 06:00:00 - 19/11/2023 07:00:00,BZN|NL,Without Sequence,2.33,,
19/11/2023 07:00:00 - 19/11/2023 08:00:00,BZN|NL,Without Sequence,5.59,,
19/11/2023 08:00:00 - 19/11/2023 09:00:00,BZN|NL,Without Sequence,14.49,,
19/11/2023 09:00:00 - 19/11/2023 10:00:00,BZN|NL,Without Sequence,18.92,,
19/11/2023 10:00:00 - 19/11/2023 11:00:00,BZN|NL,Without Sequence,12.57,,
19/11/2023 11:00:00 - 19/11/2023 12:00:00,BZN|NL,Without Sequence,12.61,,
19/11/2023 12:00:00 - 19/11/2023 13:00:00,BZN|NL,Without Sequence,11.66,,
19/11/2023 13:00:00 - 19/11/2023 14:00:00,BZN|NL,Without Sequence,0.79,,
19/11/2023 14:00:00 - 19/11/2023 15:00:00,BZN|NL,Without Sequence,15.29,,
19/11/2023 15:00:00 - 19/11/2023 16:00:00,BZN|NL,Without Sequence,67.31,,
19/11/2023 16:00:00 - 19/11/2023 17:00:00,BZN|NL,Without Sequence,80.98,,
19/11/2023 17:00:00 - 19/11/2023 18:00:00,BZN|NL,Without Sequence,94.99,,
19/11/2023 18:00:00 - 19/11/2023 19:00:00,BZN|NL,Without Sequence,104.58,,
19/11/2023 19:00:00 - 19/11/2023 20:00:00,BZN|NL,Without Sequence,103.86,,
19/11/2023 20:00:00 - 19/11/2023 21:00:00,BZN|NL,Without Sequence,88.74,,
19/11/2023 21:00:00 - 19/11/2023 22:00:00,BZN|NL,Without Sequence,84.42,,
19/11/2023 22:00:00 - 19/11/2023 23:00:00,BZN|NL,Without Sequence,88.05,,
19/11/2023 23:00:00 - 20/11/2023 00:00:00,BZN|NL,Without Sequence,80.05,,
20/11/2023 00:00:00 - 20/11/2023 01:00:00,BZN|NL,Without Sequence,68.3,,
20/11/2023 01:00:00 - 20/11/2023 02:00:00,BZN|NL,Without Sequence,62.68,,
20/11/2023 02:00:00 - 20/11/2023 03:00:00,BZN|NL,Without Sequence,59.91,,
20/11/2023 03:00:00 - 20/11/2023 04:00:00,BZN|NL,Without Sequence,57.61,,
20/11/2023 04:00:00 - 20/11/2023 05:00:00,BZN|NL,Without Sequence,63.4,,
20/11/2023 05:00:00 - 20/11/2023 06:00:00,BZN|NL,Without Sequence,80.43,,
20/11/2023 06:00:00 - 20/11/2023 07:00:00,BZN|NL,Without Sequence,102.47,,
20/11/2023 07:00:00 - 20/11/2023 08:00:00,BZN|NL,Without Sequence,127.72,,
20/11/2023 08:00:00 - 20/11/2023 09:00:00,BZN|NL,Without Sequence,126,,
20/11/2023 09:00:00 - 20/11/2023 10:00:00,BZN|NL,Without Sequence,117.59,,
20/11/2023 10:00:00 - 20/11/2023 11:00:00,BZN|NL,Without Sequence,110.59,,
20/11/2023 11:00:00 - 20/11/2023 12:00:00,BZN|NL,Without Sequence,106,,
20/11/2023 12:00:00 - 20/11/2023 13:00:00,BZN|NL,Without Sequence,103,,
20/11/2023 13:00:00 - 20/11/2023 14:00:00,BZN|NL,Without Sequence,114.3,,
20/11/2023 14:00:00 - 20/11/2023 15:00:00,BZN|NL,Without Sequence,120.35,,
20/11/2023 15:00:00 - 20/11/2023 16:00:00,BZN|NL,Without Sequence,125.37,,
20/11/2023 16:00:00 - 20/11/2023 17:00:00,BZN|NL,Without Sequence,135.86,,
20/11/2023 17:00:00 - 20/11/2023 18:00:00,BZN|NL,Without Sequence,148.12,,
20/11/2023 18:00:00 - 20/11/2023 19:00:00,BZN|NL,Without Sequence,139.98,,
20/11/2023 19:00:00 - 20/11/2023 20:00:00,BZN|NL,Without Sequence,130.1,,
20/11/2023 20:00:00 - 20/11/2023 21:00:00,BZN|NL,Without Sequence,120.05,,
20/11/2023 21:00:00 - 20/11/2023 22:00:00,BZN|NL,Without Sequence,107.01,,
20/11/2023 22:00:00 - 20/11/2023 23:00:00,BZN|NL,Without Sequence,108.05,,
20/11/2023 23:00:00 - 21/11/2023 00:00:00,BZN|NL,Without Sequence,100,,
21/11/2023 00:00:00 - 21/11/2023 01:00:00,BZN|NL,Without Sequence,102.75,,
21/11/2023 01:00:00 - 21/11/2023 02:00:00,BZN|NL,Without Sequence,98.2,,
21/11/2023 02:00:00 - 21/11/2023 03:00:00,BZN|NL,Without Sequence,96.12,,
21/11/2023 03:00:00 - 21/11/2023 04:00:00,BZN|NL,Without Sequence,91.17,,
21/11/2023 04:00:00 - 21/11/2023 05:00:00,BZN|NL,Without Sequence,95.36,,
21/11/2023 05:00:00 - 21/11/2023 06:00:00,BZN|NL,Without Sequence,101.12,,
21/11/2023 06:00:00 - 21/11/2023 07:00:00,BZN|NL,Without Sequence,120.1,,
21/11/2023 07:00:00 - 21/11/2023 08:00:00,BZN|NL,Without Sequence,134.5,,
21/11/2023 08:00:00 - 21/11/2023 09:00:00,BZN|NL,Without Sequence,139.3,,
21/11/2023 09:00:00 - 21/11/2023 10:00:00,BZN|NL,Without Sequence,136.02,,
21/11/2023 10:00:00 - 21/11/2023 11:00:00,BZN|NL,Without Sequence,135,,
21/11/2023 11:00:00 - 21/11/2023 12:00:00,BZN|NL,Without Sequence,134.12,,
21/11/2023 12:00:00 - 21/11/2023 13:00:00,BZN|NL,Without Sequence,137.83,,
21/11/2023 13:00:00 - 21/11/2023 14:00:00,BZN|NL,Without Sequence,137.02,,
21/11/2023 14:00:00 - 21/11/2023 15:00:00,BZN|NL,Without Sequence,137.07,,
21/11/2023 15:00:00 - 21/11/2023 16:00:00,BZN|NL,Without Sequence,137.23,,
21/11/2023 16:00:00 - 21/11/2023 17:00:00,BZN|NL,Without Sequence,140.57,,
21/11/2023 17:00:00 - 21/11/2023 18:00:00,BZN|NL,Without Sequence,145.8,,
21/11/2023 18:00:00 - 21/11/2023 19:00:00,BZN|NL,Without Sequence,142.08,,
21/11/2023 19:00:00 - 21/11/2023 20:00:00,BZN|NL,Without Sequence,132.35,,
21/11/2023 20:00:00 - 21/11/2023 21:00:00,BZN|NL,Without Sequence,124.79,,
21/11/2023 21:00:00 - 21/11/2023 22:00:00,BZN|NL,Without Sequence,110.52,,
21/11/2023 22:00:00 - 21/11/2023 23:00:00,BZN|NL,Without Sequence,110.91,,
21/11/2023 23:00:00 - 22/11/2023 00:00:00,BZN|NL,Without Sequence,98.04,,
22/11/2023 00:00:00 - 22/11/2023 01:00:00,BZN|NL,Without Sequence,98,,
22/11/2023 01:00:00 - 22/11/2023 02:00:00,BZN|NL,Without Sequence,95.01,,
22/11/2023 02:00:00 - 22/11/2023 03:00:00,BZN|NL,Without Sequence,95.01,,
22/11/2023 03:00:00 - 22/11/2023 04:00:00,BZN|NL,Without Sequence,92,,
